"tair_id","r_value"
"AT5G41580",0.681
"AT1G11360",0.68
"AT1G16610",0.68
"AT4G18530",0.68
"AT4G09490",0.68
"AT3G54320",0.68
"AT1G03140",0.68
"AT5G21010",0.68
"AT5G27650",0.679
"AT5G54740",0.679
"AT5G42810",0.679
"AT1G53770",0.679
"AT1G14950",0.679
"AT4G38080",0.679
"AT2G01770",0.678
"AT4G10020",0.678
"AT2G23190",0.678
"AT1G17090",0.678
"AT1G61720",0.678
"AT2G26920",0.678
"AT5G47390",0.678
"AT4G18650",0.677
"AT3G18310",0.677
"AT4G27540",0.677
"AT3G14780",0.677
"AT4G21860",0.676
"AT1G28590",0.676
"AT4G03510",0.676
"AT1G79330",0.676
"AT2G02470",0.676
"AT3G15260",0.675
"AT5G66090",0.675
"AT1G68920",0.675
"AT2G41390",0.675
"AT5G04380",0.675
"AT5G16340",0.674
"AT5G04240",0.674
"AT1G15340",0.674
"AT3G14720",0.674
"AT2G19270",0.674
"AT2G22240",0.673
"AT2G33520",0.673
"AT2G18360",0.673
"AT1G62070",0.672
"AT3G51500",0.672
"AT3G09180",0.672
"AT4G38740",0.672
"AT1G80160",0.672
"AT3G27320",0.672
"AT2G22270",0.671
"AT5G24950",0.671
"AT1G77120",0.671
"AT4G05110",0.671
"AT5G64230",0.671
"AT1G79840",0.671
"AT4G28320",0.67
"AT5G56150",0.67
"AT5G64500",0.67
"AT5G40230",0.67
"AT5G03140",0.67
"AT4G33600",0.67
"AT4G29140",0.67
"AT5G47400",0.67
"AT5G22470",0.67
"AT1G65980",0.669
"AT4G21680",0.669
"AT2G32190",0.669
"AT2G36960",0.669
"AT1G69800",0.669
"AT3G21430",0.669
"AT2G32710",0.669
"AT2G18590",0.668
"AT3G04200",0.668
"AT2G29980",0.668
"AT4G16330",0.668
"AT2G28130",0.668
"AT5G41800",0.668
"AT4G32870",0.667
"AT4G14190",0.667
"AT5G43770",0.667
"AT2G37360",0.667
"AT2G21240",0.667
"AT1G04360",0.667
"AT3G57880",0.667
"AT3G01650",0.667
"AT1G09420",0.666
"AT3G48510",0.666
"AT5G13360",0.665
"AT5G55250",0.665
"AT1G17790",0.665
"AT5G60760",0.665
"AT5G01500",0.664
"AT5G01390",0.664
"AT5G65710",0.664
"AT5G24900",0.664
"AT2G25520",0.664
"AT3G11730",0.663
"AT5G60610",0.663
"AT2G35585",0.663
"AT3G14070",0.663
"AT5G63640",0.663
"AT3G21865",0.662
"AT3G06170",0.662
"AT1G04220",0.662
"AT5G14540",0.662
"AT3G12490",0.662
"AT5G01160",0.662
"AT2G43190",0.661
"AT1G73000",0.661
"AT1G58470",0.661
"AT1G32400",0.661
"AT2G43710",0.661
"AT2G14320",0.661
"AT4G24660",0.661
"AT3G54320",0.661
"AT2G43310",0.66
"AT1G04000",0.66
"AT3G04180",0.66
"AT1G69430",0.66
"AT1G47550",0.66
"AT2G05910",0.66
"AT1G27040",0.66
"AT1G73680",0.659
"AT1G32260",0.659
"AT2G18240",0.659
"AT1G68070",0.658
"AT4G28365",0.658
"AT3G28670",0.658
"AT2G48140",0.658
"AT3G60900",0.658
"AT2G40830",0.658
"AT3G05520",0.657
"AT2G47330",0.657
"AT5G23790",0.657
"AT2G44260",0.657
"AT3G19500",0.657
"AT3G11180",0.657
"AT5G63030",0.657
"AT2G22840",0.657
"AT5G58210",0.657
"AT5G57920",0.657
"AT3G47640",0.657
"AT1G67820",0.656
"AT1G29330",0.656
"AT1G11070",0.656
"AT1G52880",0.656
"AT1G34580",0.656
"AT1G22985",0.655
"AT2G01430",0.655
"AT3G52970",0.655
"AT4G13730",0.655
"AT5G47670",0.655
"AT4G01410",0.655
"AT3G10590",0.655
"AT2G46530",0.655
"AT3G26950",0.654
"AT2G23090",0.654
"AT3G44100",0.654
"AT1G08970",0.654
"AT5G44310",0.654
"AT5G01670",0.654
"AT4G04870",0.654
"AT1G77950",0.654
"AT5G60220",0.653
"AT3G61880",0.653
"AT1G68850",0.653
"AT5G24970",0.653
"AT2G25540",0.653
"AT5G51480",0.653
"AT3G02590",0.653
"AT4G13840",0.652
"AT5G51280",0.652
"AT5G17850",0.652
"AT5G66730",0.652
"AT5G16760",0.652
"AT5G42190",0.652
"AT2G19320",0.652
"AT5G07680",0.652
"AT4G18910",0.651
"AT1G80570",0.651
"AT1G25270",0.651
"AT1G05510",0.651
"AT1G21410",0.65
"AT4G13990",0.65
"AT4G35870",0.65
"AT2G21490",0.65
"AT3G30280",0.649
"AT1G15720",0.649
"AT5G17310",0.649
"AT3G14950",0.649
"AT5G40190",0.649
"AT1G04030",0.649
"AT1G47240",0.648
"AT1G21700",0.648
"AT5G16460",0.648
"AT2G45870",0.648
"AT1G18260",0.648
"AT2G38880",0.648
"AT3G21840",0.647
"AT4G31670",0.647
"AT1G27990",0.647
"AT5G48180",0.647
"AT1G49960",0.647
"AT5G42570",0.647
"AT3G49650",0.646
"AT1G15960",0.646
"AT5G39130",0.646
"AT2G35550",0.646
"AT1G06230",0.646
"AT3G01400",0.646
"AT2G36640",0.646
"AT4G18520",0.645
"AT5G47810",0.645
"AT1G23050",0.645
"AT3G21620",0.644
"AT3G54540",0.644
"AT2G19900",0.644
"AT3G04150",0.644
"AT3G50650",0.644
"AT5G27460",0.644
"AT3G11800",0.643
"AT5G38180",0.643
"AT5G10980",0.643
"AT5G24590",0.643
"AT1G17640",0.643
"AT4G29840",0.643
"AT1G17430",0.643
"AT3G27870",0.642
"AT1G31290",0.642
"AT3G60730",0.642
"AT1G71120",0.642
"AT5G10630",0.642
"AT2G46130",0.642
"AT5G45830",0.642
"AT5G61510",0.642
"AT1G27300",0.642
"AT5G07330",0.641
"AT5G07990",0.641
"AT1G56320",0.641
"AT3G12400",0.641
"AT5G04500",0.641
"AT2G27040",0.641
"AT1G55630",0.64
"AT1G02850",0.64
"AT1G03470",0.64
"AT1G32750",0.64
"AT2G34850",0.64
"AT3G53510",0.64
"AT5G57860",0.639
"AT5G52420",0.639
"AT4G33670",0.639
"AT1G77370",0.639
"AT2G17520",0.639
"AT5G53470",0.639
"AT1G71691",0.639
"AT2G21820",0.639
"AT3G15510",0.639
"AT1G28360",0.639
"AT1G52630",0.639
"AT1G75440",0.639
"AT4G02050",0.638
"AT1G70670",0.638
"AT3G03310",0.638
"AT5G45690",0.638
"AT3G24250",0.638
"AT1G73430",0.638
"AT1G32360",0.638
"AT2G48010",0.638
"ATMG01290",0.638
"AT3G60640",0.638
"AT5G50580",0.638
"AT5G07920",0.637
"AT5G18270",0.637
"AT1G69410",0.637
"AT2G29065",0.637
"AT1G71350",0.637
"AT5G03450",0.637
"AT2G30300",0.637
"AT1G62510",0.636
"AT1G54160",0.636
"AT3G61900",0.636
"AT1G51000",0.636
"AT2G25890",0.636
"AT1G53690",0.636
"AT5G65080",0.636
"AT5G49180",0.636
"AT2G28390",0.636
"AT4G01810",0.636
"AT5G45310",0.636
"AT2G05230",0.636
"AT3G04370",0.636
"AT2G21770",0.635
"AT4G21020",0.635
"AT1G75490",0.635
"AT1G54110",0.635
"AT3G03490",0.635
"AT5G20860",0.635
"AT1G06740",0.635
"AT2G44470",0.635
"AT5G44260",0.635
"AT3G11050",0.635
"AT3G04170",0.635
"AT1G28300",0.635
"AT2G24050",0.635
"AT2G47120",0.635
"AT1G32560",0.634
"AT1G22600",0.634
"AT3G52770",0.634
"AT1G26680",0.634
"AT4G33800",0.634
"AT4G13010",0.634
"AT2G45950",0.634
"AT3G03790",0.633
"AT5G51570",0.633
"AT1G59500",0.633
"AT1G33060",0.632
"AT1G04330",0.632
"AT2G28420",0.632
"AT1G24706",0.632
"AT2G18915",0.632
"AT3G62140",0.631
"AT5G58730",0.631
"AT4G35725",0.631
"AT2G44200",0.631
"AT5G48720",0.631
"AT1G06630",0.631
"AT1G44414",0.631
"AT2G33590",0.63
"AT4G23040",0.63
"AT1G69340",0.63
"AT2G21510",0.63
"AT5G11490",0.63
"AT1G70985",0.629
"AT5G27230",0.629
"AT3G17520",0.629
"AT1G72220",0.629
"AT5G58650",0.629
"AT5G18250",0.629
"AT2G34790",0.629
"AT1G13830",0.629
"AT5G27200",0.628
"AT1G24460",0.628
"AT5G07830",0.628
"AT1G21400",0.628
"AT2G46550",0.628
"AT1G71690",0.628
"AT5G41220",0.628
"AT4G31590",0.628
"AT2G45290",0.628
"AT2G07773",0.628
"AT5G51740",0.628
"AT1G21970",0.628
"AT2G20160",0.628
"AT2G42430",0.627
"AT3G53230",0.627
"AT5G05870",0.627
"AT4G14840",0.627
"AT1G05450",0.627
"AT1G07310",0.627
"AT3G13670",0.626
"AT3G55560",0.626
"AT4G24040",0.626
"AT2G23580",0.626
"AT5G55360",0.626
"AT4G24560",0.626
"AT4G36910",0.625
"AT3G56880",0.625
"AT1G02700",0.625
"AT1G24210",0.625
"AT5G13670",0.625
"AT5G14500",0.625
"AT3G12955",0.625
"AT2G14060",0.625
"AT2G20770",0.625
"AT3G07760",0.624
"AT3G17130",0.624
"AT5G12460",0.624
"AT1G31670",0.624
"AT5G49700",0.624
"AT5G58490",0.623
"AT5G63520",0.623
"AT4G12280",0.623
"AT1G76230",0.623
"AT3G07970",0.623
"AT1G69260",0.623
"AT5G18540",0.623
"AT5G11230",0.622
"AT1G72175",0.622
"AT2G46270",0.622
"AT1G79960",0.622
"AT2G44890",0.622
"AT5G20880",0.622
"AT3G56350",0.622
"AT4G29120",0.622
"AT1G19140",0.621
"AT2G25920",0.621
"AT2G41990",0.621
"AT3G52230",0.621
"AT1G52690",0.621
"AT1G65380",0.621
"AT2G01470",0.62
"AT3G27200",0.62
"AT1G02160",0.62
"AT2G35290",0.62
"AT4G24550",0.62
"AT1G55190",0.62
"AT4G31270",0.62
"AT4G39780",0.62
"AT1G04100",0.619
"AT5G47870",0.619
"AT1G48760",0.619
"AT5G49000",0.619
"AT1G47710",0.618
"AT2G38180",0.618
"AT2G42150",0.618
"AT5G62490",0.618
"AT4G02280",0.618
"AT3G19240",0.618
"AT3G53410",0.618
"AT2G37970",0.618
"AT5G25080",0.618
"AT5G66780",0.618
"AT2G14520",0.617
"AT1G21950",0.617
"AT3G24506",0.617
"AT5G28300",0.617
"AT3G50970",0.616
"AT3G21850",0.616
"AT1G70580",0.616
"AT1G78840",0.616
"AT4G09600",0.616
"AT2G44080",0.616
"AT1G52380",0.615
"AT3G14020",0.615
"AT2G43670",0.615
"AT3G44820",0.615
"AT4G33980",0.615
"AT4G03320",0.615
"AT1G02816",0.615
"AT5G55750",0.615
"AT1G15710",0.615
"AT1G77450",0.615
"AT1G08650",0.614
"AT3G11290",0.614
"AT2G32090",0.614
"AT1G48930",0.614
"AT5G42990",0.614
"AT1G28200",0.614
"AT2G27240",0.614
"AT1G72580",0.614
"AT3G26480",0.614
"AT1G72100",0.614
"AT1G69860",0.613
"AT1G05150",0.613
"AT3G10340",0.613
"AT2G43780",0.613
"AT3G13640",0.613
"AT5G58930",0.613
"AT4G15870",0.613
"AT2G38465",0.613
"AT4G30730",0.613
"AT3G21720",0.613
"AT4G14980",0.613
"AT2G46020",0.612
"AT3G26330",0.612
"AT3G12320",0.612
"AT1G50380",0.612
"AT4G22400",0.612
"AT4G18800",0.612
"AT4G12130",0.612
"AT5G11090",0.612
"AT5G42290",0.612
"AT3G54270",0.612
"AT1G73730",0.611
"AT3G59900",0.611
"AT5G25820",0.611
"AT2G46670",0.611
"AT5G56540",0.611
"AT4G36380",0.611
"AT5G04470",0.611
"AT1G61065",0.611
"AT5G65750",0.611
"AT1G19200",0.611
"AT4G28330",0.611
"AT5G66110",0.611
"AT5G50170",0.611
"AT3G19000",0.61
"AT3G19920",0.61
"AT2G44310",0.61
"AT4G21323",0.61
"AT1G10310",0.61
"AT4G31160",0.61
"AT5G17730",0.61
"AT5G03860",0.61
"AT2G43060",0.61
"AT5G13970",0.61
"AT4G29570",0.609
"AT3G26770",0.609
"AT2G23550",0.609
"AT3G10730",0.609
"AT2G38490",0.609
"AT1G18190",0.609
"AT5G22290",0.609
"AT2G27360",0.609
"AT5G22875",0.609
"AT1G17830",0.609
"AT2G30500",0.609
"AT5G65180",0.608
"AT3G24340",0.608
"AT1G48840",0.608
"AT2G05580",0.608
"AT2G43500",0.608
"AT4G13460",0.608
"AT5G66360",0.608
"AT4G15750",0.608
"AT1G01720",0.608
"AT3G18400",0.608
"AT1G34370",0.608
"AT3G15780",0.608
"AT1G01470",0.608
"AT5G14105",0.607
"AT5G53220",0.607
"AT3G29090",0.607
"AT3G46860",0.607
"AT1G72190",0.607
"AT1G55550",0.607
"AT5G17580",0.607
"AT2G02860",0.607
"AT4G36610",0.606
"AT1G30860",0.606
"AT4G18300",0.606
"AT5G05710",0.606
"AT1G11910",0.606
"AT4G34500",0.606
"AT1G72680",0.606
"AT4G31900",0.606
"AT3G21830",0.606
"AT1G03790",0.606
"AT2G01820",0.606
"AT1G16850",0.605
"AT4G35300",0.605
"AT3G28155",0.605
"AT4G10850",0.605
"AT4G28390",0.605
"AT5G05480",0.605
"AT5G54000",0.605
"AT3G51880",0.605
"AT3G16990",0.605
"AT1G50590",0.605
"AT5G08560",0.605
"AT4G22100",0.605
"AT4G04840",0.605
"AT1G01650",0.604
"AT3G32200",0.604
"AT2G23540",0.604
"AT5G15120",0.604
"AT1G33055",0.604
"AT3G54290",0.604
"AT5G16770",0.604
"AT1G07500",0.604
"AT2G47770",0.604
"AT3G50980",0.604
"AT3G61040",0.604
"AT1G01990",0.604
"AT1G22430",0.604
"AT3G30510",0.603
"AT2G38380",0.603
"AT2G36350",0.603
"AT2G43540",0.603
"AT5G53100",0.603
"AT3G60240",0.603
"AT5G45190",0.603
"AT3G57020",0.603
"AT1G70300",0.603
"AT1G76760",0.602
"AT1G16770",0.602
"AT1G55970",0.602
"AT4G27530",0.602
"AT3G15180",0.602
"AT5G20790",0.602
"AT1G76860",0.602
"AT5G24400",0.601
"AT2G25620",0.601
"AT2G38130",0.601
"AT4G05000",0.601
"AT4G21050",0.601
"AT4G39650",0.601
"AT3G48410",0.601
"AT3G14760",0.6
"AT3G15970",0.6
"AT3G51810",0.6
"AT4G30470",0.6
"AT5G58500",0.6
"AT3G22110",0.6
"AT3G06390",0.6
"AT2G32910",0.6
"AT3G58450",0.6
"AT5G57790",0.6
"AT5G41350",0.6
"AT3G16270",0.599
"AT4G37130",0.599
"AT5G06370",0.599
"AT5G27760",0.599
"AT3G24150",0.599
"AT2G43400",0.599
"AT3G09140",0.599
"AT2G42000",0.599
"AT1G63210",0.598
"AT5G08570",0.598
"AT3G01420",0.598
"AT3G53040",0.598
"AT3G11640",0.598
"AT5G06460",0.597
"AT2G41340",0.597
"AT3G18230",0.597
"AT2G35300",0.597
"AT3G06400",0.597
"AT4G32680",0.597
"AT3G59580",0.597
"AT5G10220",0.597
"AT3G12960",0.597
"AT1G56070",0.596
"AT3G12720",0.596
"AT2G33740",0.596
"AT1G35625",0.596
"AT2G06390",0.596
"AT1G76900",0.596
"AT4G18465",0.596
"AT2G15695",0.596
"AT1G68140",0.596
"AT5G53000",0.596
"AT2G32000",0.595
"AT1G64140",0.595
"AT4G29070",0.595
"AT3G12203",0.595
"AT2G23110",0.595
"AT1G56100",0.595
"AT1G54840",0.595
"AT3G19990",0.594
"AT5G54855",0.594
"AT4G15410",0.594
"AT1G23780",0.594
"AT5G09740",0.594
"AT1G72390",0.594
"AT2G01550",0.594
"AT5G39220",0.594
"AT1G30640",0.594
"AT4G36900",0.594
"AT5G57050",0.594
"AT5G63700",0.593
"AT1G15330",0.593
"AT1G04070",0.593
"AT3G21310",0.593
"AT2G23240",0.593
"AT2G25340",0.593
"AT3G29300",0.593
"AT1G19540",0.593
"AT5G52300",0.592
"AT2G27480",0.592
"AT4G35150",0.592
"AT1G32810",0.592
"AT1G01840",0.592
"AT3G15280",0.592
"AT5G20300",0.592
"AT5G02280",0.592
"AT3G54200",0.592
